"Date","Host","State","Collection","SiteName","SiteID","Path","Protocol","Port","Header","AuthAnon","AuthBasic","AuthWin","Status","runTime","PipeLineMode","bitEnabled","FileName"
"06202016","VMAEPHQWS211","fundamentals","","fundamentals","66","D:\WebContent\fundamentals","http","80","fundamentals","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","fundamentals","","fundamentals","66","D:\WebContent\fundamentals","http","80","fundamentals.aepsc.com","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","generation","","generation","25","D:\WebContent\generation","http","80","generation-pr","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","generation","","generation","25","D:\WebContent\generation","http","80","generation","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","generation","","generation","25","D:\WebContent\generation","http","80","generation.aepsc.com","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","generation2015","","generation2015","26","D:\WebContent\generation2015","http","80","generation2015-pr","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","generation2015","","generation2015","26","D:\WebContent\generation2015","http","80","generation2015","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","generation2015","","generation2015","26","D:\WebContent\generation2015","http","80","generation2015.aepsc.com","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","gifts","","gifts","67","D:\WebContent\gifts","http","80","gifts-pr","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","gifts","","gifts","67","D:\WebContent\gifts","http","80","gifts","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","gifts","","gifts","67","D:\WebContent\gifts","http","80","gifts.aepsc.com","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","hp","","hp","68","D:\WebContent\hp","http","80","hp-pr","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","hp","","hp","68","D:\WebContent\hp","http","80","hp","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","hp","","hp","68","D:\WebContent\hp","http","80","hp.aepsc.com","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","hpi","","hpi","69","D:\WebContent\hpi","http","80","hpi-pr","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","hpi","","hpi","69","D:\WebContent\hpi","http","80","hpi","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","hpi","","hpi","69","D:\WebContent\hpi","http","80","hpi.aepsc.com","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","hpi","2","hpi-2-0","90","d:\WebContent\hpi-2-0","http","80","hpi-2-0","True","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","hr","","hr","27","D:\WebContent\hr","http","80","hr-pr","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","hr","","hr","27","D:\WebContent\hr","http","80","hr","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","hr","","hr","27","D:\WebContent\hr","http","80","hr.aepsc.com","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","hr","","hr","27","D:\WebContent\hr","http","80","hr.aep.com","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","hr","","hr","27","D:\WebContent\hr","http","80","psporta.aep.com","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","hr","","hr","27","D:\WebContent\hr","https","443","psporta.aep.com","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","hr","","hr","27","D:\WebContent\hr","http","80","hr-pr-211","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","hrps","","hrps","28","D:\WebContent\hrps","http","80","hrps-pr","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","hrps","","hrps","28","D:\WebContent\hrps","http","80","hrps","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","hrps","","hrps","28","D:\WebContent\hrps","http","80","hrps.aepsc.com","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","iamcorp","","iamcorp","70","D:\WebContent\iamcorp","http","80","iamcorp-pr","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","iamcorp","","iamcorp","70","D:\WebContent\iamcorp","http","80","iamcorp","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","iamcorp","","iamcorp","70","D:\WebContent\iamcorp","http","80","iamcorp.aepsc.com","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","ibc","","ibc","29","D:\WebContent\ibc","http","80","ibc-pr","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","ibc","","ibc","29","D:\WebContent\ibc","http","80","ibc","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","ibc","","ibc","29","D:\WebContent\ibc","http","80","ibc.aepsc.com","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","idop","","idop","30","D:\WebContent\idop","http","80","idop-pr","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","idop","","idop","30","D:\WebContent\idop","http","80","idop","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","idop","","idop","30","D:\WebContent\idop","http","80","idop.aepsc.com","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","imnow","","imnow","6","D:\WebContent\imnow","http","80","imnow-pr","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","imnow","","imnow","6","D:\WebContent\imnow","http","80","imnow","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","imnow","","imnow","6","D:\WebContent\imnow","http","9002","","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","imnow","","imnow","6","D:\WebContent\imnow","http","80","imnow.aepsc.com","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","iphone","","iphone","31","D:\WebContent\iphone","http","80","iphone-pr","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","iphone","","iphone","31","D:\WebContent\iphone","http","80","iphone","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","iphone","","iphone","31","D:\WebContent\iphone","http","80","iphone.aepsc.com","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","it","","it","34","D:\WebContent\it","http","80","it-pr","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","it","","it","34","D:\WebContent\it","http","80","it","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","it","","it","34","D:\WebContent\it","http","80","it.aepsc.com","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","kypowernow","","kypowernow","7","D:\WebContent\kypowernow","http","80","kypowernow-pr","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","kypowernow","","kypowernow","7","D:\WebContent\kypowernow","http","80","kypowernow","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","kypowernow","","kypowernow","7","D:\WebContent\kypowernow","http","80","kypowernow.aepsc.com","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","leadership","","leadership","32","D:\WebContent\leadership","http","80","leadership-pr","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","leadership","","leadership","32","D:\WebContent\leadership","http","80","leadership","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","leadership","","leadership","32","D:\WebContent\leadership","http","80","leadership.aepsc.com","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","legal","","legal","33","D:\WebContent\legal","http","80","legal-pr","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","legal","","legal","33","D:\WebContent\legal","http","80","legal","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","legal","","legal","33","D:\WebContent\legal","http","80","legal.aepsc.com","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","logos","","logos","49","D:\WebContent\logos","http","80","logos-pr","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","logos","","logos","49","D:\WebContent\logos","http","80","logos","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","logos","","logos","49","D:\WebContent\logos","http","80","logos.aepsc.com","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","meter","","meter","35","D:\WebContent\meter","http","80","meter-pr","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","meter","","meter","35","D:\WebContent\meter","http","80","meter","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","meter","","meter","35","D:\WebContent\meter","http","80","meter.aepsc.com","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","mlk","","mlk","71","D:\WebContent\mlk","http","80","mlk-pr","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","mlk","","mlk","71","D:\WebContent\mlk","http","80","mlk","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","mlk","","mlk","71","D:\WebContent\mlk","http","80","mlk.aepsc.com","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","moneymatters","","moneymatters","36","D:\WebContent\moneymatters","http","80","moneymatters-pr","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","moneymatters","","moneymatters","36","D:\WebContent\moneymatters","http","80","moneymatters","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","moneymatters","","moneymatters","36","D:\WebContent\moneymatters","http","80","moneymatters.aepsc.com","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","myaccessinfo","","myaccessinfo","88","D:\WebContent\myaccessinfo","http","80","myaccessinfo","True","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","myaccessinfo","","myaccessinfo","88","D:\WebContent\myaccessinfo","http","80","myaccessinfo.aepsc.com","True","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","mywbt","","mywbt","72","D:\WebContent\mywbt","http","80","mywbt-pr","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","mywbt","","mywbt","72","D:\WebContent\mywbt","http","80","mywbt","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","mywbt","","mywbt","72","D:\WebContent\mywbt","http","80","mywbt.aepsc.com","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","opfeed","","opfeed","73","D:\WebContent\opfeed","http","80","opfeed-pr","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","opfeed","","opfeed","73","D:\WebContent\opfeed","http","80","opfeed","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","opfeed","","opfeed","73","D:\WebContent\opfeed","http","80","opfeed.aepsc.com","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","pageeditor","","pageeditor","50","D:\WebContent\PageEditor","http","80","pageeditor-pr","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","pageeditor","","pageeditor","50","D:\WebContent\PageEditor","http","80","pageeditor","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","pageeditor","","pageeditor","50","D:\WebContent\PageEditor","http","80","PageEditor.aepsc.com","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","pcc","","pcc","37","D:\WebContent\pcc","http","80","pcc-pr","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","pcc","","pcc","37","D:\WebContent\pcc","http","80","pcc","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","pcc","","pcc","37","D:\WebContent\pcc","http","80","pcc.aepsc.com","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","policycentral","","policycentral","38","D:\WebContent\policycentral","http","80","policycentral-pr","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","policycentral","","policycentral","38","D:\WebContent\policycentral","http","80","policycentral","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","policycentral","","policycentral","38","D:\WebContent\policycentral","http","80","policycentral.aepsc.com","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","print","","print","74","D:\WebContent\print","http","80","print-pr","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","print","","print","74","D:\WebContent\print","http","80","print","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","print","","print","74","D:\WebContent\print","http","80","print.aepsc.com","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","pso","","pso","8","D:\WebContent\pso","http","80","pso-pr","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","pso","","pso","8","D:\WebContent\pso","http","80","pso","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","pso","","pso","8","D:\WebContent\pso","http","80","pso.aepsc.com","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","qas","","qas","39","D:\WebContent\qas","http","80","qas-pr","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","qas","","qas","39","D:\WebContent\qas","http","80","qas","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","qas","","qas","39","D:\WebContent\qas","http","80","qas.aepsc.com","False","False","True","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","lithold","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","gaps","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","construction","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","cpar","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","aepepp","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","alexandria","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","arcsteam","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","csd","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","eis","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","mkd","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","mmd","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","tcd","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","tptp","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","uiplanner","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","fleetoperations","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","nadc","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","transmissionstandards","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","myip","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","aeptv","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","mfd","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","tptd","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","tptq","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","irp","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","cpbfp","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","dwms","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","rms","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","pandemic","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","middleware","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","futrix","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","futrixev","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","dwms-d","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","dwms-t","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","fac","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","opd","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","developers","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","ciphelp","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","loc","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","loc-d","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","aepnowmobile","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","1rpevents","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","streetwise","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","redirectsite-pr","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","redirectsite","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","loc-t","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","redirectsite-06","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","spmat-t","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","reliability","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","aepgear","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","uas","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","cellular","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","comp","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","comp-d","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","comp-t","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
"06202016","VMAEPHQWS211","redirectsite","","redirectsite","87","D:\WebContent\redirectsite","http","80","fsr","True","False","False","Started","v4.0","Integrated","False","vmaephqws211_WebSiteProperties.csv"
